[2026-08-07T22:59:00.573Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T22:59:00.573Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T22:59:00.573Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T22:59:00.574Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T22:59:01.436Z] INFO  [PrePushHook] [trace=6a4883da26c8df079a38473745b64bbd] pre-push hook: remote=origin budget=3000ms
[2026-08-07T22:59:01.503Z] INFO  [PushPendingStore] [trace=6a4883da26c8df079a38473745b64bbd] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T22:59:01.504Z] INFO  [PrePushHook] [trace=6a4883da26c8df079a38473745b64bbd] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T22:59:01.534Z] INFO  [PrePushHook] [trace=6a4883da26c8df079a38473745b64bbd] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T22:59:01.535Z] INFO  [StorageFactory] [trace=6a4883da26c8df079a38473745b64bbd] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T22:59:01.612Z] INFO  [StorageFactory] [trace=6a4883da26c8df079a38473745b64bbd] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:59:02.574Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T22:59:02.574Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T22:59:02.574Z] ERROR [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] API call failed after retry: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).
[2026-08-07T22:59:02.574Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Saving summary with empty topics + llm-failed marker for commit 46496a45
[2026-08-07T22:59:02.576Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] API summary generated (2.0s)
[2026-08-07T22:59:02.577Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Plan registry scan: found 0 uncommitted slug(s) on main: []
[2026-08-07T22:59:02.577Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Plan association: detected 0 slug(s) from transcripts: []
[2026-08-07T22:59:02.578Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Note registry scan: found 0 uncommitted note(s) on main: []
[2026-08-07T22:59:02.578Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Note association: detected 0 note(s): []
[2026-08-07T22:59:02.579Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Reference association: detected 0 ref(s) for branch main
[2026-08-07T22:59:02.586Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Summary built for 46496a45: recap=no, topics=0, plans=absent, notes=absent, references=absent
[2026-08-07T23:01:05.853Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T23:01:05.909Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T23:01:06.227Z] INFO  [PostCommitHook] [trace=4c638ef32bfdc53f250c3c4602215ecd] Detected operation: commit
[2026-08-07T23:01:06.282Z] INFO  [PostCommitHook] [trace=4c638ef32bfdc53f250c3c4602215ecd] Enqueued: type=commit hash=1055c9bd
[2026-08-07T23:01:06.283Z] INFO  [QueueWorker] [trace=4c638ef32bfdc53f250c3c4602215ecd] Launching background worker
[2026-08-07T23:01:06.287Z] INFO  [QueueWorker] [trace=4c638ef32bfdc53f250c3c4602215ecd] Background worker spawned (PID: 21428)
[2026-08-07T23:01:06.416Z] INFO  [QueueWorker] [trace=4c638ef32bfdc53f250c3c4602215ecd] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T23:01:06.420Z] WARN  [LockPrimitives] [trace=4c638ef32bfdc53f250c3c4602215ecd] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 34284 no longer running)
[2026-08-07T23:01:06.422Z] INFO  [StorageFactory] [trace=4c638ef32bfdc53f250c3c4602215ecd] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:01:06.500Z] INFO  [StorageFactory] [trace=4c638ef32bfdc53f250c3c4602215ecd] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:01:06.502Z] WARN  [LockPrimitives] [trace=4c638ef32bfdc53f250c3c4602215ecd] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 34284 no longer running)
[2026-08-07T23:01:06.508Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T23:01:06.535Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T23:01:06.536Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (25ms)
[2026-08-07T23:01:06.593Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T23:01:06.763Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (169ms)
[2026-08-07T23:01:06.944Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T23:01:06.953Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T23:01:06.955Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T23:01:06.955Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T23:01:06.955Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T23:01:07.567Z] INFO  [PrePushHook] [trace=4a86a29d63fadf8f0d213b026b5d1726] pre-push hook: remote=origin budget=3000ms
[2026-08-07T23:01:07.629Z] INFO  [PushPendingStore] [trace=4a86a29d63fadf8f0d213b026b5d1726] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T23:01:07.632Z] INFO  [PrePushHook] [trace=4a86a29d63fadf8f0d213b026b5d1726] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T23:01:07.660Z] INFO  [PrePushHook] [trace=4a86a29d63fadf8f0d213b026b5d1726] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T23:01:07.661Z] INFO  [StorageFactory] [trace=4a86a29d63fadf8f0d213b026b5d1726] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:01:07.747Z] INFO  [StorageFactory] [trace=4a86a29d63fadf8f0d213b026b5d1726] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:05:03.119Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T23:05:03.189Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T23:05:03.565Z] INFO  [PostCommitHook] [trace=b651e70d44afbf6afd994625695bfd75] Detected operation: commit
[2026-08-07T23:05:03.641Z] INFO  [PostCommitHook] [trace=b651e70d44afbf6afd994625695bfd75] Enqueued: type=commit hash=a91e406b
[2026-08-07T23:05:03.641Z] INFO  [QueueWorker] [trace=b651e70d44afbf6afd994625695bfd75] Launching background worker
[2026-08-07T23:05:03.650Z] INFO  [QueueWorker] [trace=b651e70d44afbf6afd994625695bfd75] Background worker spawned (PID: 24764)
[2026-08-07T23:05:03.823Z] INFO  [QueueWorker] [trace=b651e70d44afbf6afd994625695bfd75] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T23:05:03.826Z] WARN  [LockPrimitives] [trace=b651e70d44afbf6afd994625695bfd75] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 21428 no longer running)
[2026-08-07T23:05:03.829Z] INFO  [StorageFactory] [trace=b651e70d44afbf6afd994625695bfd75] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:05:03.950Z] INFO  [StorageFactory] [trace=b651e70d44afbf6afd994625695bfd75] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:05:03.951Z] WARN  [LockPrimitives] [trace=b651e70d44afbf6afd994625695bfd75] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 21428 no longer running)
[2026-08-07T23:05:03.965Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T23:05:04.019Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T23:05:04.019Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (47ms)
[2026-08-07T23:05:04.086Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T23:05:04.316Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (229ms)
[2026-08-07T23:05:04.520Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T23:05:04.529Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T23:05:04.530Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T23:05:04.530Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T23:05:04.531Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T23:05:05.236Z] INFO  [PrePushHook] [trace=9de74377d733a0c547b651ae5e0c9547] pre-push hook: remote=origin budget=3000ms
[2026-08-07T23:05:05.322Z] INFO  [PushPendingStore] [trace=9de74377d733a0c547b651ae5e0c9547] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T23:05:05.326Z] INFO  [PrePushHook] [trace=9de74377d733a0c547b651ae5e0c9547] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T23:05:05.363Z] INFO  [PrePushHook] [trace=9de74377d733a0c547b651ae5e0c9547] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T23:05:05.363Z] INFO  [StorageFactory] [trace=9de74377d733a0c547b651ae5e0c9547] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:05:05.468Z] INFO  [StorageFactory] [trace=9de74377d733a0c547b651ae5e0c9547] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:07:56.314Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T23:07:56.383Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T23:07:56.711Z] INFO  [PostCommitHook] [trace=897d1071d5071af255e87715d67c26aa] Detected operation: commit
[2026-08-07T23:07:56.760Z] INFO  [PostCommitHook] [trace=897d1071d5071af255e87715d67c26aa] Enqueued: type=commit hash=f83fb1a6
[2026-08-07T23:07:56.760Z] INFO  [QueueWorker] [trace=897d1071d5071af255e87715d67c26aa] Launching background worker
[2026-08-07T23:07:56.764Z] INFO  [QueueWorker] [trace=897d1071d5071af255e87715d67c26aa] Background worker spawned (PID: 23428)
[2026-08-07T23:07:56.889Z] INFO  [QueueWorker] [trace=897d1071d5071af255e87715d67c26aa] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T23:07:56.892Z] WARN  [LockPrimitives] [trace=897d1071d5071af255e87715d67c26aa] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 24764 no longer running)
[2026-08-07T23:07:56.893Z] INFO  [StorageFactory] [trace=897d1071d5071af255e87715d67c26aa] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:07:56.987Z] INFO  [StorageFactory] [trace=897d1071d5071af255e87715d67c26aa] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:07:56.989Z] WARN  [LockPrimitives] [trace=897d1071d5071af255e87715d67c26aa] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 24764 no longer running)
[2026-08-07T23:07:57.010Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T23:07:57.050Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T23:07:57.050Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (36ms)
[2026-08-07T23:07:57.124Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T23:07:57.318Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (192ms)
[2026-08-07T23:07:57.547Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T23:07:57.554Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T23:07:57.555Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T23:07:57.555Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T23:07:57.555Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T23:07:58.155Z] INFO  [PrePushHook] [trace=71fb04fe0234c8d38345c0ee963848f9] pre-push hook: remote=origin budget=3000ms
[2026-08-07T23:07:58.227Z] INFO  [PushPendingStore] [trace=71fb04fe0234c8d38345c0ee963848f9] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T23:07:58.229Z] INFO  [PrePushHook] [trace=71fb04fe0234c8d38345c0ee963848f9] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T23:07:58.261Z] INFO  [PrePushHook] [trace=71fb04fe0234c8d38345c0ee963848f9] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T23:07:58.262Z] INFO  [StorageFactory] [trace=71fb04fe0234c8d38345c0ee963848f9] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:07:58.365Z] INFO  [StorageFactory] [trace=71fb04fe0234c8d38345c0ee963848f9] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:07:59.556Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T23:07:59.556Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T23:07:59.556Z] ERROR [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] API call failed after retry: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).
[2026-08-07T23:07:59.557Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Saving summary with empty topics + llm-failed marker for commit 46496a45
[2026-08-07T23:07:59.557Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] API summary generated (2.0s)
[2026-08-07T23:07:59.558Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Plan registry scan: found 0 uncommitted slug(s) on main: []
[2026-08-07T23:07:59.558Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Plan association: detected 0 slug(s) from transcripts: []
[2026-08-07T23:07:59.559Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Note registry scan: found 0 uncommitted note(s) on main: []
[2026-08-07T23:07:59.559Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Note association: detected 0 note(s): []
[2026-08-07T23:07:59.559Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Reference association: detected 0 ref(s) for branch main
[2026-08-07T23:07:59.564Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Summary built for 46496a45: recap=no, topics=0, plans=absent, notes=absent, references=absent
[2026-08-07T23:07:59.599Z] WARN  [LockPrimitives] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Removing orphaned lock D:\stitch_\.git\jollimemory\orphan-write.lock (PID 34284 no longer running)
[2026-08-07T23:07:59.739Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Creating orphan branch 'jollimemory/summaries/v3' using plumbing commands
[2026-08-07T23:14:40.202Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T23:14:40.270Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T23:14:40.632Z] INFO  [PostCommitHook] [trace=e59525a7627570b31e584d8f040ea74e] Detected operation: commit
[2026-08-07T23:14:40.689Z] INFO  [PostCommitHook] [trace=e59525a7627570b31e584d8f040ea74e] Enqueued: type=commit hash=8ef0bc0e
[2026-08-07T23:14:40.689Z] INFO  [QueueWorker] [trace=e59525a7627570b31e584d8f040ea74e] Launching background worker
[2026-08-07T23:14:40.693Z] INFO  [QueueWorker] [trace=e59525a7627570b31e584d8f040ea74e] Background worker spawned (PID: 25228)
[2026-08-07T23:14:40.815Z] INFO  [QueueWorker] [trace=e59525a7627570b31e584d8f040ea74e] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T23:14:40.818Z] WARN  [LockPrimitives] [trace=e59525a7627570b31e584d8f040ea74e] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 23428 no longer running)
[2026-08-07T23:14:40.819Z] INFO  [StorageFactory] [trace=e59525a7627570b31e584d8f040ea74e] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:14:40.894Z] INFO  [StorageFactory] [trace=e59525a7627570b31e584d8f040ea74e] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:14:40.896Z] WARN  [LockPrimitives] [trace=e59525a7627570b31e584d8f040ea74e] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 23428 no longer running)
[2026-08-07T23:14:40.908Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T23:14:40.937Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T23:14:40.938Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (28ms)
[2026-08-07T23:14:40.986Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T23:14:41.147Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (160ms)
[2026-08-07T23:14:41.367Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T23:14:41.377Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T23:14:41.377Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T23:14:41.377Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T23:14:41.378Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T23:14:42.143Z] INFO  [PrePushHook] [trace=480d65f3ca60265e27661e9de5c21585] pre-push hook: remote=origin budget=3000ms
[2026-08-07T23:14:42.201Z] INFO  [PushPendingStore] [trace=480d65f3ca60265e27661e9de5c21585] Enqueued 1 new push-pending entries (branch=main)
[2026-08-07T23:14:42.204Z] INFO  [PrePushHook] [trace=480d65f3ca60265e27661e9de5c21585] pre-push: recorded 1 commit(s) across 1 pushed ref(s)
[2026-08-07T23:14:42.227Z] INFO  [PrePushHook] [trace=480d65f3ca60265e27661e9de5c21585] Recorded 1 commit(s) for later sync — not signed in to Jolli
[2026-08-07T23:14:42.227Z] INFO  [StorageFactory] [trace=480d65f3ca60265e27661e9de5c21585] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:14:42.298Z] INFO  [StorageFactory] [trace=480d65f3ca60265e27661e9de5c21585] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:19:14.087Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T23:19:14.150Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T23:19:14.448Z] INFO  [PostCommitHook] [trace=c8028c09132c29f8a90e8cffddc2f98b] Detected operation: commit
[2026-08-07T23:19:14.499Z] INFO  [PostCommitHook] [trace=c8028c09132c29f8a90e8cffddc2f98b] Enqueued: type=commit hash=bd6089cd
[2026-08-07T23:19:14.499Z] INFO  [QueueWorker] [trace=c8028c09132c29f8a90e8cffddc2f98b] Launching background worker
[2026-08-07T23:19:14.504Z] INFO  [QueueWorker] [trace=c8028c09132c29f8a90e8cffddc2f98b] Background worker spawned (PID: 11136)
[2026-08-07T23:19:14.627Z] INFO  [QueueWorker] [trace=c8028c09132c29f8a90e8cffddc2f98b] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T23:19:14.629Z] WARN  [LockPrimitives] [trace=c8028c09132c29f8a90e8cffddc2f98b] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 25228 no longer running)
[2026-08-07T23:19:14.631Z] INFO  [StorageFactory] [trace=c8028c09132c29f8a90e8cffddc2f98b] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T23:19:14.702Z] INFO  [StorageFactory] [trace=c8028c09132c29f8a90e8cffddc2f98b] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T23:19:14.704Z] WARN  [LockPrimitives] [trace=c8028c09132c29f8a90e8cffddc2f98b] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 25228 no longer running)
[2026-08-07T23:19:14.717Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T23:19:14.743Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T23:19:14.743Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (23ms)
[2026-08-07T23:19:14.835Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T23:19:15.013Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (175ms)
